DistrictID,DistrictNm,RegionID,RegionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyCode,PartyNm,CalculationType,CalculationValue
54,Morwell,2,Eastern Victoria,4,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,43
54,Morwell,2,Eastern Victoria,4,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,4.08
54,Morwell,2,Eastern Victoria,4,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,5126
54,Morwell,2,Eastern Victoria,4,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,12.77
54,Morwell,2,Eastern Victoria,4,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,41
54,Morwell,2,Eastern Victoria,4,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,3.89
54,Morwell,2,Eastern Victoria,4,9,303,NORTHE,Russell,IND,Independent,Preference Count,8369
54,Morwell,2,Eastern Victoria,4,9,303,NORTHE,Russell,IND,Independent,Preference Percent,20.85
54,Morwell,2,Eastern Victoria,4,9,303,NORTHE,Russell,IND,Independent,Transfer Count,108
54,Morwell,2,Eastern Victoria,4,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,10.24
54,Morwell,2,Eastern Victoria,4,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,4,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,4,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,4,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,4,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,4,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,4,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,4,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,5,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Count,0
54,Morwell,2,Eastern Victoria,5,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Percent,0
54,Morwell,2,Eastern Victoria,5,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Count,0
54,Morwell,2,Eastern Victoria,5,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Percent,0
54,Morwell,2,Eastern Victoria,5,2,296,BOND,Sheridan,NAT,The Nationals,Preference Count,5025
54,Morwell,2,Eastern Victoria,5,2,296,BOND,Sheridan,NAT,The Nationals,Preference Percent,12.52
54,Morwell,2,Eastern Victoria,5,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Count,134
54,Morwell,2,Eastern Victoria,5,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Percent,8.11
54,Morwell,2,Eastern Victoria,5,3,297,LUND,Tracie,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,5,3,297,LUND,Tracie,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,5,3,297,LUND,Tracie,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,5,3,297,LUND,Tracie,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,5,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Count,15204
54,Morwell,2,Eastern Victoria,5,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Percent,37.88
54,Morwell,2,Eastern Victoria,5,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Count,975
54,Morwell,2,Eastern Victoria,5,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Percent,59.02
54,Morwell,2,Eastern Victoria,5,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Count,3344
54,Morwell,2,Eastern Victoria,5,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Percent,8.33
54,Morwell,2,Eastern Victoria,5,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Count,122
54,Morwell,2,Eastern Victoria,5,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Percent,7.38
54,Morwell,2,Eastern Victoria,5,6,300,BURGESS,Ray,IND,Independent,Preference Count,2751
54,Morwell,2,Eastern Victoria,5,6,300,BURGESS,Ray,IND,Independent,Preference Percent,6.85
54,Morwell,2,Eastern Victoria,5,6,300,BURGESS,Ray,IND,Independent,Transfer Count,98
54,Morwell,2,Eastern Victoria,5,6,300,BURGESS,Ray,IND,Independent,Transfer Percent,5.93
54,Morwell,2,Eastern Victoria,5,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Count,0
54,Morwell,2,Eastern Victoria,5,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Percent,0
54,Morwell,2,Eastern Victoria,5,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,-1652
54,Morwell,2,Eastern Victoria,5,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,-100
54,Morwell,2,Eastern Victoria,5,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,5223
54,Morwell,2,Eastern Victoria,5,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,13.01
54,Morwell,2,Eastern Victoria,5,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,97
54,Morwell,2,Eastern Victoria,5,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,5.87
54,Morwell,2,Eastern Victoria,5,9,303,NORTHE,Russell,IND,Independent,Preference Count,8595
54,Morwell,2,Eastern Victoria,5,9,303,NORTHE,Russell,IND,Independent,Preference Percent,21.41
54,Morwell,2,Eastern Victoria,5,9,303,NORTHE,Russell,IND,Independent,Transfer Count,226
54,Morwell,2,Eastern Victoria,5,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,13.68
54,Morwell,2,Eastern Victoria,5,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,5,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,5,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,5,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,5,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,5,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,5,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,5,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,6,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Count,0
54,Morwell,2,Eastern Victoria,6,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Count,0
54,Morwell,2,Eastern Victoria,6,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Percent,0
54,Morwell,2,Eastern Victoria,6,2,296,BOND,Sheridan,NAT,The Nationals,Preference Count,5315
54,Morwell,2,Eastern Victoria,6,2,296,BOND,Sheridan,NAT,The Nationals,Preference Percent,13.24
54,Morwell,2,Eastern Victoria,6,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Count,290
54,Morwell,2,Eastern Victoria,6,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Percent,10.54
54,Morwell,2,Eastern Victoria,6,3,297,LUND,Tracie,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,6,3,297,LUND,Tracie,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,3,297,LUND,Tracie,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,6,3,297,LUND,Tracie,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,6,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Count,15540
54,Morwell,2,Eastern Victoria,6,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Percent,38.71
54,Morwell,2,Eastern Victoria,6,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Count,336
54,Morwell,2,Eastern Victoria,6,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Percent,12.21
54,Morwell,2,Eastern Victoria,6,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Count,3644
54,Morwell,2,Eastern Victoria,6,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Percent,9.08
54,Morwell,2,Eastern Victoria,6,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Count,300
54,Morwell,2,Eastern Victoria,6,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Percent,10.91
54,Morwell,2,Eastern Victoria,6,6,300,BURGESS,Ray,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,6,6,300,BURGESS,Ray,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,6,300,BURGESS,Ray,IND,Independent,Transfer Count,-2751
54,Morwell,2,Eastern Victoria,6,6,300,BURGESS,Ray,IND,Independent,Transfer Percent,-100
54,Morwell,2,Eastern Victoria,6,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Count,0
54,Morwell,2,Eastern Victoria,6,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,0
54,Morwell,2,Eastern Victoria,6,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,0
54,Morwell,2,Eastern Victoria,6,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,5449
54,Morwell,2,Eastern Victoria,6,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,13.57
54,Morwell,2,Eastern Victoria,6,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,226
54,Morwell,2,Eastern Victoria,6,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,8.22
54,Morwell,2,Eastern Victoria,6,9,303,NORTHE,Russell,IND,Independent,Preference Count,10194
54,Morwell,2,Eastern Victoria,6,9,303,NORTHE,Russell,IND,Independent,Preference Percent,25.39
54,Morwell,2,Eastern Victoria,6,9,303,NORTHE,Russell,IND,Independent,Transfer Count,1599
54,Morwell,2,Eastern Victoria,6,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,58.12
54,Morwell,2,Eastern Victoria,6,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,6,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,6,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,6,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,6,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,6,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,6,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Count,0
54,Morwell,2,Eastern Victoria,7,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,2,296,BOND,Sheridan,NAT,The Nationals,Preference Count,6071
54,Morwell,2,Eastern Victoria,7,2,296,BOND,Sheridan,NAT,The Nationals,Preference Percent,15.12
54,Morwell,2,Eastern Victoria,7,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Count,756
54,Morwell,2,Eastern Victoria,7,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Percent,20.75
54,Morwell,2,Eastern Victoria,7,3,297,LUND,Tracie,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,7,3,297,LUND,Tracie,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,3,297,LUND,Tracie,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,3,297,LUND,Tracie,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Count,16816
54,Morwell,2,Eastern Victoria,7,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Percent,41.89
54,Morwell,2,Eastern Victoria,7,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Count,1276
54,Morwell,2,Eastern Victoria,7,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Percent,35.02
54,Morwell,2,Eastern Victoria,7,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Count,0
54,Morwell,2,Eastern Victoria,7,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Percent,0
54,Morwell,2,Eastern Victoria,7,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Count,-3644
54,Morwell,2,Eastern Victoria,7,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Percent,-100
54,Morwell,2,Eastern Victoria,7,6,300,BURGESS,Ray,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,7,6,300,BURGESS,Ray,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,6,300,BURGESS,Ray,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,6,300,BURGESS,Ray,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Count,0
54,Morwell,2,Eastern Victoria,7,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,5868
54,Morwell,2,Eastern Victoria,7,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,14.62
54,Morwell,2,Eastern Victoria,7,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,419
54,Morwell,2,Eastern Victoria,7,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,11.5
54,Morwell,2,Eastern Victoria,7,9,303,NORTHE,Russell,IND,Independent,Preference Count,11387
54,Morwell,2,Eastern Victoria,7,9,303,NORTHE,Russell,IND,Independent,Preference Percent,28.37
54,Morwell,2,Eastern Victoria,7,9,303,NORTHE,Russell,IND,Independent,Transfer Count,1193
54,Morwell,2,Eastern Victoria,7,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,32.74
54,Morwell,2,Eastern Victoria,7,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,7,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,7,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,7,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,7,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,7,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Count,0
54,Morwell,2,Eastern Victoria,8,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,2,296,BOND,Sheridan,NAT,The Nationals,Preference Count,9976
54,Morwell,2,Eastern Victoria,8,2,296,BOND,Sheridan,NAT,The Nationals,Preference Percent,24.85
54,Morwell,2,Eastern Victoria,8,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Count,3905
54,Morwell,2,Eastern Victoria,8,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Percent,66.55
54,Morwell,2,Eastern Victoria,8,3,297,LUND,Tracie,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,8,3,297,LUND,Tracie,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,3,297,LUND,Tracie,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,3,297,LUND,Tracie,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Count,17264
54,Morwell,2,Eastern Victoria,8,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Percent,43.01
54,Morwell,2,Eastern Victoria,8,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Count,448
54,Morwell,2,Eastern Victoria,8,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Percent,7.63
54,Morwell,2,Eastern Victoria,8,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Count,0
54,Morwell,2,Eastern Victoria,8,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Percent,0
54,Morwell,2,Eastern Victoria,8,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Count,0
54,Morwell,2,Eastern Victoria,8,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,6,300,BURGESS,Ray,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,8,6,300,BURGESS,Ray,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,6,300,BURGESS,Ray,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,6,300,BURGESS,Ray,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Count,0
54,Morwell,2,Eastern Victoria,8,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,0
54,Morwell,2,Eastern Victoria,8,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,-5868
54,Morwell,2,Eastern Victoria,8,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,-100
54,Morwell,2,Eastern Victoria,8,9,303,NORTHE,Russell,IND,Independent,Preference Count,12902
54,Morwell,2,Eastern Victoria,8,9,303,NORTHE,Russell,IND,Independent,Preference Percent,32.14
54,Morwell,2,Eastern Victoria,8,9,303,NORTHE,Russell,IND,Independent,Transfer Count,1515
54,Morwell,2,Eastern Victoria,8,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,25.82
54,Morwell,2,Eastern Victoria,8,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,8,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,8,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,8,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,8,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,8,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Count,0
54,Morwell,2,Eastern Victoria,9,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,1,295,DIGGINS,Reece,ABP,Aussie Battler Party,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,2,296,BOND,Sheridan,NAT,The Nationals,Preference Count,0
54,Morwell,2,Eastern Victoria,9,2,296,BOND,Sheridan,NAT,The Nationals,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Count,-9976
54,Morwell,2,Eastern Victoria,9,2,296,BOND,Sheridan,NAT,The Nationals,Transfer Percent,-100
54,Morwell,2,Eastern Victoria,9,3,297,LUND,Tracie,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,9,3,297,LUND,Tracie,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,3,297,LUND,Tracie,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,3,297,LUND,Tracie,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Count,19334
54,Morwell,2,Eastern Victoria,9,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Preference Percent,48.16
54,Morwell,2,Eastern Victoria,9,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Count,2070
54,Morwell,2,Eastern Victoria,9,4,298,RICHARDS,Mark,ALP,Australian Labor Party,Transfer Percent,20.75
54,Morwell,2,Eastern Victoria,9,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Count,0
54,Morwell,2,Eastern Victoria,9,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Preference Percent,0
54,Morwell,2,Eastern Victoria,9,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Count,0
54,Morwell,2,Eastern Victoria,9,5,299,MUIR,Ricky,SFF,"Shooters, Fishers & Farmers Vic",Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,6,300,BURGESS,Ray,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,9,6,300,BURGESS,Ray,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,6,300,BURGESS,Ray,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,6,300,BURGESS,Ray,IND,Independent,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Count,0
54,Morwell,2,Eastern Victoria,9,7,301,CAFFREY,Daniel,GRN,Australian Greens,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,7,301,CAFFREY,Daniel,GRN,Australian Greens,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Count,0
54,Morwell,2,Eastern Victoria,9,8,302,HARRIMAN,Dale,LIB,Liberal,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,8,302,HARRIMAN,Dale,LIB,Liberal,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,9,303,NORTHE,Russell,IND,Independent,Preference Count,20808
54,Morwell,2,Eastern Victoria,9,9,303,NORTHE,Russell,IND,Independent,Preference Percent,51.84
54,Morwell,2,Eastern Victoria,9,9,303,NORTHE,Russell,IND,Independent,Transfer Count,7906
54,Morwell,2,Eastern Victoria,9,9,303,NORTHE,Russell,IND,Independent,Transfer Percent,79.25
54,Morwell,2,Eastern Victoria,9,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Count,0
54,Morwell,2,Eastern Victoria,9,10,304,KEEN,Nathan,DLP,Labour DLP,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,10,304,KEEN,Nathan,DLP,Labour DLP,Transfer Percent,0
54,Morwell,2,Eastern Victoria,9,11,305,SINDT,Christine,IND,Independent,Preference Count,0
54,Morwell,2,Eastern Victoria,9,11,305,SINDT,Christine,IND,Independent,Preference Percent,0
54,Morwell,2,Eastern Victoria,9,11,305,SINDT,Christine,IND,Independent,Transfer Count,0
54,Morwell,2,Eastern Victoria,9,11,305,SINDT,Christine,IND,Independent,Transfer Percent,0
55,Mount Waverley,1,Eastern Metropolitan,0,1,306,FREGON,Matt,ALP,Australian Labor Party,Preference Count,14722
55,Mount Waverley,1,Eastern Metropolitan,0,1,306,FREGON,Matt,ALP,Australian Labor Party,Preference Percent,43.74
55,Mount Waverley,1,Eastern Metropolitan,0,1,306,FREGON,Matt,ALP,Australian Labor Party,Transfer Count,0
55,Mount Waverley,1,Eastern Metropolitan,0,1,306,FREGON,Matt,ALP,Australian Labor Party,Transfer Percent,0
55,Mount Waverley,1,Eastern Metropolitan,0,2,307,GIDLEY,Michael,LIB,Liberal,Preference Count,15495
55,Mount Waverley,1,Eastern Metropolitan,0,2,307,GIDLEY,Michael,LIB,Liberal,Preference Percent,46.03
55,Mount Waverley,1,Eastern Metropolitan,0,2,307,GIDLEY,Michael,LIB,Liberal,Transfer Count,0
55,Mount Waverley,1,Eastern Metropolitan,0,2,307,GIDLEY,Michael,LIB,Liberal,Transfer Percent,0
55,Mount Waverley,1,Eastern Metropolitan,0,3,308,MCCARTHY,Justin,GRN,Australian Greens,Preference Count,3444
55,Mount Waverley,1,Eastern Metropolitan,0,3,308,MCCARTHY,Justin,GRN,Australian Greens,Preference Percent,10.23
55,Mount Waverley,1,Eastern Metropolitan,0,3,308,MCCARTHY,Justin,GRN,Australian Greens,Transfer Count,0
55,Mount Waverley,1,Eastern Metropolitan,0,3,308,MCCARTHY,Justin,GRN,Australian Greens,Transfer Percent,0
55,Mount Waverley,1,Eastern Metropolitan,1,1,306,FREGON,Matt,ALP,Australian Labor Party,Preference Count,17453
55,Mount Waverley,1,Eastern Metropolitan,1,1,306,FREGON,Matt,ALP,Australian Labor Party,Preference Percent,51.85
55,Mount Waverley,1,Eastern Metropolitan,1,1,306,FREGON,Matt,ALP,Australian Labor Party,Transfer Count,2731
